date,revenue
2013-08-17,9581.909999999963
2013-08-18,9902.729999999958
2013-08-19,6702.199999999994
2013-08-20,5726.869999999992
2013-08-21,6547.839999999993
2013-08-22,5884.4199999999955
2013-08-23,6749.699999999981
2013-08-24,9026.34999999998
2013-08-25,11310.769999999975
2013-08-26,6389.03999999999
2013-08-27,5653.81999999999
2013-08-28,5658.389999999991
2013-08-29,5632.829999999996
2013-08-30,8326.059999999976
2013-08-31,10056.119999999964
2013-09-01,9824.579999999982
2013-09-02,10088.32999999997
2013-09-03,7294.609999999982
2013-09-04,6568.609999999988
2013-09-05,6344.769999999987
2013-09-06,7844.469999999986
2013-09-07,10122.169999999975
2013-09-08,11458.089999999967
2013-09-09,8020.039999999993
2013-09-10,7034.099999999986
2013-09-11,6354.86999999999
2013-09-12,6075.829999999985
2013-09-13,7471.229999999979
2013-09-14,9056.339999999964
2013-09-15,9245.00999999998
2013-09-16,6676.599999999986
2013-09-17,6452.19999999998
2013-09-18,5783.229999999992
2013-09-19,5669.469999999991
2013-09-20,7187.989999999988
2013-09-21,9188.659999999973
2013-09-22,9969.039999999966
2013-09-23,6562.749999999985
2013-09-24,6134.519999999991
2013-09-25,4877.549999999998
2013-09-26,5430.169999999996
2013-09-27,6164.419999999993
2013-09-28,8532.799999999976
2013-09-29,9905.079999999965
2013-09-30,6450.109999999985
2013-10-01,6801.399999999992
2013-10-02,5790.989999999992
2013-10-03,6862.469999999981
2013-10-04,8505.85999999998
2013-10-05,9796.969999999976
2013-10-06,10457.03999999996
2013-10-07,8574.349999999979
2013-10-08,7445.879999999977
2013-10-09,7375.269999999984
2013-10-10,7562.829999999987
2013-10-11,7491.799999999973
2013-10-12,9043.659999999996
2013-10-13,10191.659999999969
2013-10-14,7560.839999999979
2013-10-15,5598.45
2013-10-16,5659.209999999993
2013-10-17,5953.289999999989
2013-10-18,7041.74999999999
2013-10-19,9159.649999999983
2013-10-20,10301.169999999973
2013-10-21,6635.779999999974
2013-10-22,5754.8899999999985
2013-10-23,5707.049999999993
2013-10-24,5239.189999999996
2013-10-25,6755.339999999975
2013-10-26,8865.599999999982
2013-10-27,9574.269999999968
2013-10-28,6681.939999999982
2013-10-29,5891.269999999992
2013-10-30,6111.2699999999895
2013-10-31,5196.43999999999
2013-11-01,7449.579999999986
2013-11-02,8790.439999999986
2013-11-03,10687.369999999983
2013-11-04,7024.239999999984
2013-11-05,6540.669999999984
2013-11-06,6320.519999999986
2013-11-07,5728.119999999988
2013-11-08,7089.32999999999
2013-11-09,8837.589999999973
2013-11-10,10226.519999999971
2013-11-11,7666.459999999981
2013-11-12,5413.649999999992
2013-11-13,5021.079999999998
2013-11-14,5386.359999999993
2013-11-15,6260.189999999989
2013-11-16,8687.069999999969
2013-11-17,9191.249999999973
2013-11-18,6031.38999999999
2013-11-19,5447.289999999996
2013-11-20,5074.339999999994
2013-11-21,5312.939999999999
2013-11-22,6258.439999999994
2013-11-23,8511.659999999973
2013-11-24,8641.089999999978
2013-11-25,6549.069999999988
2013-11-26,6782.419999999981
2013-11-27,7645.229999999986
2013-11-28,3897.0900000000042
2013-11-29,4280.440000000005
2013-11-30,5585.45999999999
2013-12-01,8076.679999999982
2013-12-02,7389.619999999978
2013-12-03,6854.489999999991
2013-12-04,6370.019999999987
2013-12-05,6073.999999999991
2013-12-06,7312.729999999989
2013-12-07,9751.639999999976
2013-12-08,9492.09999999997
2013-12-09,7157.989999999995
2013-12-10,6999.059999999984
2013-12-11,5900.790000000001
2013-12-12,5710.289999999993
2013-12-13,6539.76999999999
2013-12-14,8632.089999999973
2013-12-15,9129.499999999982
2013-12-16,6923.559999999991
2013-12-17,5833.339999999996
2013-12-18,6135.959999999992
2013-12-19,6510.3299999999845
2013-12-20,6390.71999999999
2013-12-21,8826.969999999976
2013-12-22,9020.709999999974
2013-12-23,8558.759999999966
2013-12-24,5963.739999999988
2013-12-25,5782.474999999991
2013-12-26,5601.209999999995
2013-12-27,6424.719999999993
2013-12-28,7551.889999999985
2013-12-29,7350.749999999988
2013-12-30,7148.9999999999945
2013-12-31,7376.809999999978
2014-01-01,4747.200000000003
2014-01-02,7115.289999999984
2014-01-03,7977.729999999981
2014-01-04,8815.279999999984
2014-01-05,9867.849999999977
2014-01-06,7973.589999999996
2014-01-07,7119.939999999984
2014-01-08,6280.819999999988
2014-01-09,5900.909999999988
2014-01-10,7180.909999999987
2014-01-11,9587.72999999997
2014-01-12,8783.349999999984
2014-01-13,6405.369999999989
2014-01-14,5068.409999999996
2014-01-15,5202.349999999991
2014-01-16,5337.879999999993
2014-01-17,6727.719999999994
2014-01-18,8953.129999999976
2014-01-19,8421.829999999974
2014-01-20,6692.499999999994
2014-01-21,4922.9400000000005
2014-01-22,4949.9100000000035
2014-01-23,4807.649999999996
2014-01-24,6534.01999999999
2014-01-25,7847.149999999983
2014-01-26,8976.149999999976
2014-01-27,5800.7899999999945
2014-01-28,4836.040000000002
2014-01-29,4527.129999999998
2014-01-30,4671.48
2014-01-31,7057.239999999983
2014-02-01,10939.169999999966
2014-02-02,9102.529999999979
2014-02-03,6717.48999999999
2014-02-04,5719.089999999988
2014-02-05,5688.0599999999895
2014-02-06,6191.849999999989
2014-02-07,7401.269999999985
2014-02-08,9826.019999999973
2014-02-09,10072.529999999962
2014-02-10,7421.539999999987
2014-02-11,5991.629999999991
2014-02-12,5761.229999999987
2014-02-13,6879.5499999999865
2014-02-14,6287.9999999999845
2014-02-15,7997.759999999981
2014-02-16,8156.059999999975
2014-02-17,6763.529999999991
2014-02-18,5055.2199999999975
2014-02-19,4931.329999999993
2014-02-20,4814.819999999997
2014-02-21,6315.599999999988
2014-02-22,7955.339999999988
2014-02-23,8674.049999999976
2014-02-24,6296.629999999998
2014-02-25,5042.870000000002
2014-02-26,4740.389999999999
2014-02-27,5262.3799999999965
2014-02-28,6001.959999999993
2014-03-01,9663.629999999966
2014-03-02,9743.75999999997
2014-03-03,6511.029999999989
2014-03-04,5605.269999999994
2014-03-05,5169.989999999998
2014-03-06,5558.7300000000005
2014-03-07,7022.449999999985
2014-03-08,8795.61999999998
2014-03-09,10595.649999999967
2014-03-10,8067.3099999999895
2014-03-11,6157.549999999993
2014-03-12,5961.699999999997
2014-03-13,6270.849999999979
2014-03-14,6867.539999999994
2014-03-15,9653.419999999973
2014-03-16,9890.909999999967
2014-03-17,5885.690000000002
2014-03-18,5276.569999999995
2014-03-19,5436.709999999997
2014-03-20,6025.589999999983
2014-03-21,6801.23999999998
2014-03-22,8091.919999999969
2014-03-23,9882.419999999951
2014-03-24,6822.8199999999815
2014-03-25,5601.639999999992
2014-03-26,5057.779999999995
2014-03-27,5600.399999999992
2014-03-28,6650.619999999984
2014-03-29,8271.229999999974
2014-03-30,9751.679999999971
2014-03-31,6070.019999999994
2014-04-01,6238.22999999999
2014-04-02,6716.319999999993
2014-04-03,6311.549999999985
2014-04-04,7234.659999999991
2014-04-05,9453.859999999973
2014-04-06,11251.789999999955
2014-04-07,7895.549999999979
2014-04-08,7114.519999999984
2014-04-09,6827.679999999984
2014-04-10,6822.509999999979
2014-04-11,7468.199999999983
2014-04-12,8933.499999999978
2014-04-13,10245.58999999997
2014-04-14,6966.499999999997
2014-04-15,6308.42999999998
2014-04-16,7374.59999999998
2014-04-17,7043.209999999988
2014-04-18,9250.24999999997
2014-04-19,11341.389999999963
2014-04-20,8156.1499999999805
2014-04-21,6518.9699999999875
2014-04-22,6405.5599999999895
2014-04-23,5293.889999999996
2014-04-24,5911.389999999992
2014-04-25,7632.849999999971
2014-04-26,9456.169999999971
2014-04-27,9855.359999999964
2014-04-28,6438.429999999991
2014-04-29,5620.78999999999
2014-04-30,5999.979999999988
2014-05-01,7309.439999999977
2014-05-02,8385.879999999981
2014-05-03,10350.149999999976
2014-05-04,12279.279999999952
2014-05-05,8094.409999999983
2014-05-06,6738.14999999998
2014-05-07,6819.719999999984
2014-05-08,6463.219999999994
2014-05-09,8081.16999999998
2014-05-10,9665.199999999957
2014-05-11,7551.349999999986
2014-05-12,7925.479999999978
2014-05-13,6852.759999999985
2014-05-14,6265.269999999995
2014-05-15,5964.0499999999865
2014-05-16,7540.059999999982
2014-05-17,8520.40999999997
2014-05-18,9671.719999999972
2014-05-19,7090.499999999989
2014-05-20,5618.509999999997
2014-05-21,5754.999999999987
2014-05-22,5915.749999999992
2014-05-23,6724.319999999994
2014-05-24,7939.129999999979
2014-05-25,8077.969999999986
2014-05-26,7913.929999999978
2014-05-27,6246.699999999988
2014-05-28,5311.379999999989
2014-05-29,5402.319999999997
2014-05-30,6668.119999999985
2014-05-31,8409.94999999998
2014-06-01,10542.229999999974
2014-06-02,7596.0099999999775
2014-06-03,6414.529999999989
2014-06-04,6849.999999999982
2014-06-05,6477.839999999985
2014-06-06,7484.229999999985
2014-06-07,9545.389999999961
2014-06-08,10402.569999999963
2014-06-09,8245.219999999983
2014-06-10,6687.439999999981
2014-06-11,6756.469999999981
2014-06-12,6301.3699999999835
2014-06-13,7966.599999999982
2014-06-14,9542.229999999965
2014-06-15,8344.039999999968
2014-06-16,7043.9099999999935
2014-06-17,5749.12999999999
2014-06-18,6449.479999999986
2014-06-19,5927.909999999987
2014-06-20,7965.809999999977
2014-06-21,8035.469999999978
2014-06-22,8692.789999999974
2014-06-23,6700.419999999984
2014-06-24,5792.529999999988
2014-06-25,5808.599999999984
2014-06-26,5532.619999999992
2014-06-27,6276.579999999991
2014-06-28,8170.55999999998
2014-06-29,9052.739999999974
2014-06-30,6677.969999999989
2014-07-01,7162.549999999986
2014-07-02,7178.909999999987
2014-07-03,9646.169999999956
2014-07-04,8012.439999999978
2014-07-05,8114.769999999982
2014-07-06,9766.859999999968
2014-07-07,8259.57999999997
2014-07-08,7750.129999999978
2014-07-09,7179.879999999988
2014-07-10,7628.879999999982
2014-07-11,8065.7799999999825
2014-07-12,9496.04999999997
2014-07-13,9631.129999999972
2014-07-14,6994.659999999985
2014-07-15,6699.179999999994
2014-07-16,6484.379999999992
2014-07-17,6490.689999999987
2014-07-18,7459.219999999984
2014-07-19,8726.82999999997
2014-07-20,10271.299999999952
2014-07-21,6478.669999999989
2014-07-22,5888.939999999994
2014-07-23,6252.579999999991
2014-07-24,6305.11999999998
2014-07-25,7126.809999999985
2014-07-26,7530.079999999975
2014-07-27,8975.29999999997
2014-07-28,7406.899999999983
2014-07-29,6122.229999999988
2014-07-30,6548.129999999986
2014-07-31,6383.819999999993
2014-08-01,8839.33999999997
2014-08-02,9708.819999999969
2014-08-03,10424.159999999965
2014-08-04,8692.239999999974
2014-08-05,7455.5299999999825
2014-08-06,7020.299999999984
2014-08-07,6794.169999999995
2014-08-08,7911.259999999983
2014-08-09,9975.289999999974
2014-08-10,10674.10999999996
2014-08-11,7017.759999999991
2014-08-12,6279.669999999995
2014-08-13,6649.239999999989
2014-08-14,6500.299999999991
2014-08-15,7272.729999999986
2014-08-16,9677.729999999981
2014-08-17,11334.90999999996
2014-08-18,8159.409999999985
2014-08-19,6228.11999999999
2014-08-20,6074.129999999989
2014-08-21,6067.05999999999
2014-08-22,6999.489999999979
2014-08-23,9298.619999999979
2014-08-24,11554.539999999964
2014-08-25,6521.219999999986
2014-08-26,6005.929999999995
2014-08-27,5255.349999999998
2014-08-28,5948.219999999984
2014-08-29,7429.519999999985
2014-08-30,8881.619999999972
2014-08-31,8940.629999999976
2014-09-01,9326.739999999965
2014-09-02,6465.199999999991
2014-09-03,6880.759999999987
2014-09-04,6758.369999999991
2014-09-05,7718.539999999984
2014-09-06,10449.989999999972
2014-09-07,11187.479999999961
2014-09-08,7328.869999999988
2014-09-09,7312.279999999979
2014-09-10,7125.4399999999805
2014-09-11,7081.409999999992
2014-09-12,7353.019999999979
2014-09-13,9653.359999999979
2014-09-14,10192.229999999976
2014-09-15,7239.699999999981
2014-09-16,5905.159999999991
2014-09-17,5725.819999999996
2014-09-18,5699.919999999987
2014-09-19,7179.539999999984
2014-09-20,9559.599999999984
2014-09-21,10308.27999999997
2014-09-22,6786.899999999985
2014-09-23,6266.449999999985
2014-09-24,5747.709999999993
2014-09-25,5782.26999999999
2014-09-26,7194.869999999986
2014-09-27,9406.889999999976
2014-09-28,10206.549999999957
2014-09-29,7186.669999999984
2014-09-30,6050.809999999998
2014-10-01,6969.779999999975
2014-10-02,7211.039999999979
2014-10-03,9048.849999999968
2014-10-04,11360.519999999964
2014-10-05,11763.779999999944
2014-10-06,8998.489999999972
2014-10-07,7693.339999999976
2014-10-08,7746.579999999979
2014-10-09,7770.529999999978
2014-10-10,8523.30999999996
2014-10-11,10112.339999999964
2014-10-12,11671.969999999961
2014-10-13,7908.189999999979
2014-10-14,6119.489999999992
2014-10-15,6227.069999999984
2014-10-16,6248.039999999987
2014-10-17,8030.799999999966
2014-10-18,10705.93999999997
2014-10-19,12040.309999999949
2014-10-20,7923.249999999972
2014-10-21,6010.299999999986
2014-10-22,6027.729999999989
2014-10-23,6064.319999999981
2014-10-24,7322.709999999984
2014-10-25,10225.559999999958
2014-10-26,9777.97999999996
2014-10-27,7611.879999999979
2014-10-28,5893.399999999996
2014-10-29,5952.789999999988
2014-10-30,6760.479999999985
2014-10-31,7446.579999999976
2014-11-01,11192.989999999956
2014-11-02,12179.019999999942
2014-11-03,9002.369999999979
2014-11-04,7704.689999999988
2014-11-05,6517.469999999975
2014-11-06,7109.869999999983
2014-11-07,8012.189999999976
2014-11-08,10376.759999999975
2014-11-09,11955.279999999944
2014-11-10,9116.379999999965
2014-11-11,7262.609999999982
2014-11-12,6238.369999999993
2014-11-13,6167.52999999999
2014-11-14,7378.02999999998
2014-11-15,9691.889999999967
2014-11-16,10946.099999999973
2014-11-17,7322.449999999973
2014-11-18,5869.769999999988
2014-11-19,5877.279999999985
2014-11-20,5810.049999999993
2014-11-21,7414.859999999978
2014-11-22,10016.759999999973
2014-11-23,9287.11999999996
2014-11-24,8428.639999999972
2014-11-25,7800.509999999982
2014-11-26,8109.669999999981
2014-11-27,4520.630000000002
2014-11-28,5649.359999999995
2014-11-29,7747.159999999988
2014-11-30,8128.479999999971
2014-12-01,8108.6199999999835
2014-12-02,6228.329999999986
2014-12-03,6269.6199999999835
2014-12-04,7632.989999999966
2014-12-05,7599.39999999998
2014-12-06,9874.099999999971
2014-12-07,10803.23999999997
2014-12-08,8237.569999999982
2014-12-09,7174.159999999987
2014-12-10,8746.549999999974
2014-12-11,4623.4400000000005
2014-12-12,6565.499999999982
2014-12-13,8828.449999999972
2014-12-14,10505.289999999968
2014-12-15,7185.949999999986
2014-12-16,6996.229999999986
2014-12-17,7072.179999999991
2014-12-18,7295.789999999985
2014-12-19,7261.7699999999795
2014-12-20,9697.669999999967
2014-12-21,10032.869999999963
2014-12-22,8739.449999999964
2014-12-23,7995.149999999987
2014-12-24,7237.029999999985
2014-12-25,6863.034999999987
2014-12-26,6489.03999999999
2014-12-27,7472.739999999982
2014-12-28,8185.979999999975
2014-12-29,7031.089999999982
2014-12-30,6959.249999999989
2014-12-31,8188.00999999998
2015-01-01,5751.739999999985
2015-01-02,8834.339999999967
2015-01-03,10077.699999999972
2015-01-04,11298.209999999954
2015-01-05,8583.659999999978
2015-01-06,7284.549999999983
2015-01-07,6779.179999999986
2015-01-08,6761.059999999992
2015-01-09,7831.209999999978
2015-01-10,11100.679999999957
2015-01-11,11295.37999999996
2015-01-12,7167.399999999987
2015-01-13,5783.229999999983
2015-01-14,5676.919999999993
2015-01-15,6295.909999999983
2015-01-16,7525.21999999997
2015-01-17,9001.979999999976
2015-01-18,9761.979999999965
2015-01-19,7866.959999999977
2015-01-20,6167.409999999993
2015-01-21,5826.36999999999
2015-01-22,5444.129999999997
2015-01-23,6702.349999999987
2015-01-24,9422.369999999968
2015-01-25,9457.88999999997
2015-01-26,6170.049999999989
2015-01-27,5095.239999999996
2015-01-28,5314.529999999999
2015-01-29,5271.149999999995
2015-01-30,7223.839999999987
2015-01-31,10525.849999999962
2015-02-01,9835.519999999964
2015-02-02,7036.989999999983
2015-02-03,6917.159999999981
2015-02-04,6714.679999999976
2015-02-05,7194.709999999982
2015-02-06,7202.539999999974
2015-02-07,10924.529999999964
2015-02-08,11166.329999999954
2015-02-09,9182.419999999967
2015-02-10,7555.399999999979
2015-02-11,7209.9299999999785
2015-02-12,6877.469999999988
2015-02-13,7494.919999999975
2015-02-14,8319.569999999978
2015-02-15,9170.439999999982
2015-02-16,7690.669999999976
2015-02-17,6102.159999999998
2015-02-18,5567.439999999992
2015-02-19,5619.019999999991
2015-02-20,7338.749999999989
2015-02-21,8403.669999999973
2015-02-22,9669.779999999966
2015-02-23,6504.79999999998
2015-02-24,5230.739999999995
2015-02-25,5262.989999999996
2015-02-26,5067.0300000000025
2015-02-27,6735.469999999982
2015-02-28,9428.189999999973
2015-03-01,10554.25999999996
2015-03-02,7632.249999999993
2015-03-03,6646.179999999984
2015-03-04,6847.349999999993
2015-03-05,6471.339999999994
2015-03-06,7691.2499999999845
2015-03-07,9830.02999999998
2015-03-08,11104.959999999966
2015-03-09,7506.599999999989
2015-03-10,6596.759999999995
2015-03-11,6458.559999999987
2015-03-12,6041.119999999993
2015-03-13,7771.329999999982
2015-03-14,8362.859999999979
2015-03-15,10323.55999999996
2015-03-16,6799.889999999987
2015-03-17,5798.359999999985
2015-03-18,5985.04999999998
2015-03-19,5296.169999999996
2015-03-20,7159.699999999992
2015-03-21,9454.51999999998
2015-03-22,9907.489999999976
2015-03-23,6506.759999999995
2015-03-24,5535.02999999999
2015-03-25,5345.249999999995
2015-03-26,5966.159999999996
2015-03-27,6988.3099999999795
2015-03-28,8729.749999999973
2015-03-29,10133.259999999964
2015-03-30,7188.51999999998
2015-03-31,6571.599999999988
2015-04-01,7414.169999999984
2015-04-02,7384.419999999973
2015-04-03,10074.01999999996
2015-04-04,12178.829999999945
2015-04-05,8791.91999999996
2015-04-06,7316.4399999999805
2015-04-07,7148.099999999982
2015-04-08,7070.289999999989
2015-04-09,6576.569999999985
2015-04-10,8534.529999999972
2015-04-11,9491.489999999952
2015-04-12,11376.839999999946
2015-04-13,7691.049999999984
2015-04-14,6410.969999999988
2015-04-15,6344.019999999977
2015-04-16,6513.8799999999865
2015-04-17,7525.23999999998
2015-04-18,9715.239999999978
2015-04-19,10690.54999999996
2015-04-20,7248.649999999983
2015-04-21,6282.019999999981
2015-04-22,5880.929999999985
2015-04-23,6589.679999999973
2015-04-24,7412.729999999976
2015-04-25,10974.639999999961
2015-04-26,10567.139999999968
2015-04-27,7066.109999999989
2015-04-28,6146.37999999998
2015-04-29,6128.789999999985
2015-04-30,6028.669999999988
2015-05-01,9149.41999999996
2015-05-02,10628.89999999997
2015-05-03,12050.309999999952
2015-05-04,8773.929999999975
2015-05-05,7599.809999999987
2015-05-06,6964.309999999986
2015-05-07,7670.019999999976
2015-05-08,8389.479999999976
2015-05-09,10808.979999999943
2015-05-10,9210.419999999978
2015-05-11,8131.689999999985
2015-05-12,6608.399999999984
2015-05-13,6783.31999999998
2015-05-14,6206.009999999984
2015-05-15,7899.679999999979
2015-05-16,9487.619999999966
2015-05-17,10148.589999999964
2015-05-18,7336.239999999976
2015-05-19,6366.239999999983
2015-05-20,5945.359999999983
2015-05-21,6376.429999999987
2015-05-22,8264.59999999997
2015-05-23,9120.779999999966
2015-05-24,9201.099999999962
2015-05-25,9152.279999999973
2015-05-26,6399.999999999995
2015-05-27,6181.39999999998
2015-05-28,5477.559999999986
2015-05-29,6262.229999999989
2015-05-30,8936.399999999976
2015-05-31,9804.549999999976
2015-06-01,8060.209999999987
2015-06-02,7044.819999999985
2015-06-03,6809.489999999978
2015-06-04,6535.639999999978
2015-06-05,8085.67999999998
2015-06-06,9565.079999999964
2015-06-07,10227.48999999995
2015-06-08,7917.069999999983
2015-06-09,7537.209999999981
2015-06-10,7358.049999999973
2015-06-11,6614.289999999982
2015-06-12,7940.219999999979
2015-06-13,9653.649999999981
2015-06-14,10213.599999999955
2015-06-15,7824.849999999977
2015-06-16,6563.139999999989
2015-06-17,6335.129999999985
2015-06-18,6698.83999999998
2015-06-19,7938.459999999967
2015-06-20,9387.139999999968
2015-06-21,8435.769999999971
2015-06-22,7139.909999999979
2015-06-23,6967.139999999977
2015-06-24,6055.979999999984
2015-06-25,6616.929999999982
2015-06-26,7087.369999999979
2015-06-27,8821.159999999954
2015-06-28,9214.929999999977
2015-06-29,6222.279999999985
2015-06-30,6566.749999999975
2015-07-01,7174.169999999975
2015-07-02,8465.239999999965
2015-07-03,10525.359999999971
2015-07-04,7706.089999999972
2015-07-05,8747.359999999966
2015-07-06,8737.90999999997
2015-07-07,7621.31999999998
2015-07-08,7083.229999999983
2015-07-09,7325.89999999998
2015-07-10,8883.419999999973
2015-07-11,10030.469999999972
2015-07-12,9881.019999999962
2015-07-13,7555.119999999978
2015-07-14,6675.389999999978
2015-07-15,6548.829999999981
2015-07-16,6581.789999999986
2015-07-17,7567.739999999968
2015-07-18,8070.88999999997
2015-07-19,8812.42999999997
2015-07-20,7259.109999999989
2015-07-21,6450.469999999994
2015-07-22,6485.339999999982
2015-07-23,6141.339999999981
2015-07-24,7152.79999999998
2015-07-25,7807.769999999976
2015-07-26,8554.26999999998
2015-07-27,7401.279999999989
2015-07-28,6153.919999999989
2015-07-29,6069.659999999997
2015-07-30,6623.469999999982
2015-07-31,7978.139999999973
2015-08-01,9647.839999999973
2015-08-02,10941.269999999953
2015-08-03,8650.399999999981
2015-08-04,7440.209999999991
2015-08-05,7557.119999999988
2015-08-06,7782.619999999985
2015-08-07,8197.809999999978
2015-08-08,10426.77999999997
2015-08-09,10860.109999999962
2015-08-10,8242.159999999987
2015-08-11,6453.019999999986
2015-08-12,7088.249999999993
2015-08-13,6139.0299999999825
2015-08-14,7282.169999999975
2015-08-15,8790.969999999985
2015-08-16,10390.089999999953
2015-08-17,8209.559999999983
2015-08-18,6558.959999999991
2015-08-19,6141.739999999991
2015-08-20,6201.079999999989
2015-08-21,7130.92999999997
2015-08-22,8359.249999999978
2015-08-23,10652.409999999973
2015-08-24,6520.199999999991
2015-08-25,5345.709999999992
2015-08-26,5529.299999999997
2015-08-27,5732.319999999991
2015-08-28,6618.239999999981
2015-08-29,8829.369999999975
2015-08-30,10065.54999999998
2015-08-31,6609.2699999999895
2015-09-01,6687.989999999989
2015-09-02,6301.84999999998
2015-09-03,6916.6099999999815
2015-09-04,8582.179999999971
2015-09-05,10088.009999999975
2015-09-06,9044.689999999964
2015-09-07,9682.269999999973
2015-09-08,7243.399999999988
2015-09-09,6880.639999999989
2015-09-10,6803.759999999971
2015-09-11,7440.279999999983
2015-09-12,9478.649999999961
2015-09-13,10554.809999999952
2015-09-14,7086.48999999999
2015-09-15,6523.379999999988
2015-09-16,5782.339999999989
2015-09-17,6539.189999999981
2015-09-18,7443.2799999999825
2015-09-19,9486.769999999973
2015-09-20,10729.499999999969
2015-09-21,7500.819999999983
2015-09-22,6812.589999999992
2015-09-23,6303.099999999982
2015-09-24,6027.01999999999
2015-09-25,7417.89999999998
2015-09-26,9488.649999999974
2015-09-27,10516.78999999996
2015-09-28,6992.149999999979
2015-09-29,5537.1299999999965
2015-09-30,5590.899999999985
2015-10-01,6389.829999999975
2015-10-02,8500.379999999981
2015-10-03,10670.829999999962
2015-10-04,11793.639999999965
2015-10-05,8696.199999999975
2015-10-06,7581.029999999989
2015-10-07,6709.4699999999875
2015-10-08,7074.7399999999825
2015-10-09,8166.129999999973
2015-10-10,10162.029999999962
2015-10-11,10800.509999999957
2015-10-12,8458.86999999998
2015-10-13,6577.599999999982
2015-10-14,5953.549999999987
2015-10-15,6373.729999999977
2015-10-16,6904.829999999975
2015-10-17,9483.81999999997
2015-10-18,10971.95999999996
2015-10-19,7143.24999999998
2015-10-20,6377.259999999994
2015-10-21,5908.639999999992
2015-10-22,5474.759999999981
2015-10-23,6699.5199999999795
2015-10-24,8609.259999999966
2015-10-25,10253.639999999952
2015-10-26,6712.73999999999
2015-10-27,6177.699999999993
2015-10-28,5615.169999999989
2015-10-29,5644.489999999994
2015-10-30,7511.0099999999775
2015-10-31,8509.37999999997
2015-11-01,9012.229999999954
2015-11-02,7042.399999999984
2015-11-03,7053.389999999996
2015-11-04,6445.91999999998
2015-11-05,6126.949999999989
2015-11-06,7572.239999999982
2015-11-07,9304.209999999954
2015-11-08,10224.649999999974
2015-11-09,7158.929999999985
2015-11-10,6833.659999999988
2015-11-11,6655.409999999989
2015-11-12,5215.829999999992
2015-11-13,6206.0099999999775
2015-11-14,8727.709999999972
2015-11-15,9815.38999999997
2015-11-16,6316.9999999999845
2015-11-17,5491.209999999993
2015-11-18,5666.9399999999905
2015-11-19,5400.999999999985
2015-11-20,6763.62999999999
2015-11-21,8680.319999999982
2015-11-22,9480.489999999963
2015-11-23,7712.809999999971
2015-11-24,7129.1799999999785
2015-11-25,8100.619999999974
2015-11-26,3803.0600000000013
2015-11-27,4050.510000000003
2015-11-28,5992.139999999986
2015-11-29,7849.569999999986
2015-11-30,6381.089999999987
2015-12-01,6430.499999999996
2015-12-02,6186.439999999984
2015-12-03,6216.449999999984
2015-12-04,7083.139999999969
2015-12-05,9044.179999999968
2015-12-06,9908.019999999962
2015-12-07,7713.439999999982
2015-12-08,6326.339999999987
2015-12-09,6242.639999999984
2015-12-10,5920.989999999995
2015-12-11,6233.809999999986
2015-12-12,8797.609999999977
2015-12-13,9163.28999999997
2015-12-14,7038.749999999977
2015-12-15,6303.289999999989
2015-12-16,6565.399999999981
2015-12-17,6660.759999999982
2015-12-18,6795.689999999978
2015-12-19,8747.779999999957
2015-12-20,8562.989999999974
2015-12-21,7379.479999999977
2015-12-22,7408.9399999999805
2015-12-23,7743.149999999986
2015-12-24,7314.319999999981
2015-12-25,7153.509999999978
2015-12-26,6992.699999999976
2015-12-27,6867.209999999991
2015-12-28,6442.589999999992
2015-12-29,6370.0399999999845
2015-12-30,6433.579999999982
2015-12-31,7850.609999999982
2016-01-01,6044.319999999983
2016-01-02,8175.529999999974
2016-01-03,9682.049999999963
2016-01-04,8069.169999999977
2016-01-05,6562.269999999974
2016-01-06,6205.8599999999815
2016-01-07,6849.9199999999655
2016-01-08,7845.00999999997
2016-01-09,10884.229999999958
2016-01-10,10722.339999999962
2016-01-11,7516.019999999978
2016-01-12,5813.979999999995
2016-01-13,5714.019999999986
2016-01-14,5698.24999999999
2016-01-15,6921.8999999999805
2016-01-16,9696.879999999961
2016-01-17,9350.869999999943
2016-01-18,7491.109999999982
2016-01-19,5816.1699999999855
2016-01-20,5973.539999999984
2016-01-21,5832.949999999991
2016-01-22,6183.149999999986
2016-01-23,10051.52999999996
2016-01-24,9256.579999999962
2016-01-25,6344.069999999994
2016-01-26,5556.159999999994
2016-01-27,5350.719999999993
2016-01-28,5737.2699999999895
2016-01-29,6901.57999999998
2016-01-30,9261.779999999966
2016-01-31,10637.419999999951
2016-02-01,7325.439999999976
2016-02-02,6988.839999999986
2016-02-03,6966.02999999998
2016-02-04,6793.979999999976
2016-02-05,7888.19999999998
2016-02-06,12260.909999999978
2016-02-07,9947.99999999995
2016-02-08,6985.579999999981
2016-02-09,7422.039999999981
2016-02-10,7485.939999999978
2016-02-11,7177.079999999977
2016-02-12,7408.1799999999785
2016-02-13,9476.18999999997
2016-02-14,7929.799999999978
2016-02-15,8192.399999999976
2016-02-16,6476.329999999981
2016-02-17,6231.7999999999865
2016-02-18,6450.239999999985
2016-02-19,7212.409999999968
2016-02-20,9103.909999999958
2016-02-21,9867.269999999955
2016-02-22,6895.51999999997
2016-02-23,6385.519999999984
2016-02-24,5779.5099999999875
2016-02-25,5742.319999999993
2016-02-26,6853.339999999984
2016-02-27,8915.05999999996
2016-02-28,10243.55999999995
2016-02-29,6421.119999999981
2016-03-01,6395.649999999981
2016-03-02,6354.659999999981
